epoch;training_loss;validation_loss;difference;accuracy
632;1.92209;1.93691;0.01482;0.37900
633;1.92001;1.93271;0.01271;0.37540
634;1.91889;1.93127;0.01238;0.37850
635;1.91993;1.93146;0.01152;0.37780
636;1.92171;1.93301;0.01129;0.37690
637;1.91890;1.93239;0.01350;0.37940
638;1.92078;1.93538;0.01460;0.38250
639;1.91993;1.93046;0.01052;0.37880
640;1.91978;1.93283;0.01305;0.37730
641;1.92120;1.92803;0.00683;0.37820
642;1.92113;1.93363;0.01250;0.37800
643;1.91884;1.92879;0.00996;0.38220
644;1.91937;1.92882;0.00945;0.38040
645;1.91913;1.93151;0.01238;0.37460
646;1.92101;1.93220;0.01119;0.37760
647;1.92020;1.93083;0.01062;0.37460
648;1.91976;1.93087;0.01110;0.37990
649;1.91963;1.92802;0.00839;0.38300
650;1.92068;1.93379;0.01311;0.37660
651;1.92046;1.93517;0.01471;0.38100
652;1.91950;1.93378;0.01427;0.37520
653;1.91862;1.93158;0.01295;0.37930
654;1.91987;1.93358;0.01371;0.38170
655;1.92147;1.93878;0.01730;0.37800
656;1.92152;1.93328;0.01176;0.37520
657;1.92249;1.93866;0.01618;0.37190
658;1.91934;1.92805;0.00871;0.37750
659;1.92185;1.93466;0.01281;0.37780
660;1.92145;1.93233;0.01089;0.37410
661;1.91934;1.93212;0.01278;0.37810
662;1.92064;1.93693;0.01628;0.38090
663;1.92161;1.93341;0.01180;0.37650
664;1.91964;1.93035;0.01071;0.37940
665;1.92073;1.93114;0.01041;0.37970
666;1.92112;1.93168;0.01056;0.37500
667;1.92048;1.92489;0.00442;0.37980
668;1.92044;1.93105;0.01061;0.37760
669;1.92008;1.92806;0.00798;0.37530
670;1.91893;1.93033;0.01140;0.38270
671;1.92027;1.93520;0.01493;0.38140
672;1.91908;1.92914;0.01007;0.38090
673;1.92189;1.93286;0.01097;0.37970
674;1.92048;1.93149;0.01100;0.37910
675;1.92170;1.92903;0.00733;0.37340
676;1.91956;1.93154;0.01198;0.38040
677;1.91983;1.93256;0.01273;0.37870
678;1.92189;1.93414;0.01225;0.37910
679;1.91869;1.93177;0.01308;0.38450
680;1.91941;1.92782;0.00841;0.38550
681;1.92101;1.93656;0.01555;0.37620
682;1.91856;1.92774;0.00918;0.38050
683;1.92005;1.93516;0.01511;0.38060
684;1.92095;1.92984;0.00889;0.37840
685;1.91868;1.93019;0.01151;0.38030
686;1.92016;1.92998;0.00982;0.37650
687;1.92054;1.93651;0.01597;0.37800
688;1.92106;1.93177;0.01071;0.37900
689;1.92078;1.93425;0.01347;0.37750
690;1.91918;1.93167;0.01249;0.38270
691;1.91922;1.93000;0.01078;0.37820
692;1.91941;1.93737;0.01796;0.38260
693;1.92049;1.93049;0.01000;0.37970
694;1.92010;1.92836;0.00826;0.37770
695;1.92105;1.93188;0.01083;0.37600
696;1.91945;1.93085;0.01139;0.37930
697;1.91926;1.93477;0.01551;0.37690
698;1.92036;1.93193;0.01157;0.38400
699;1.91945;1.93094;0.01148;0.38200
700;1.91865;1.93335;0.01470;0.38250
701;1.91971;1.93060;0.01089;0.37860
702;1.91931;1.92984;0.01053;0.38540
703;1.92047;1.93420;0.01372;0.38180
704;1.91939;1.92754;0.00815;0.37440
705;1.91885;1.92518;0.00633;0.37840
706;1.92031;1.93259;0.01228;0.37260
707;1.92100;1.93168;0.01068;0.37520
708;1.91994;1.93165;0.01171;0.37780
709;1.91918;1.93438;0.01519;0.38210
710;1.91980;1.93055;0.01075;0.38310
711;1.92009;1.93298;0.01289;0.37820
712;1.91977;1.93332;0.01355;0.38310
713;1.92074;1.92944;0.00869;0.37670
714;1.92209;1.93519;0.01310;0.37570
715;1.92171;1.93036;0.00865;0.37380
716;1.92171;1.93008;0.00837;0.37600
717;1.91921;1.93445;0.01525;0.38120
718;1.91852;1.93179;0.01327;0.37730
719;1.91960;1.92964;0.01004;0.37970
720;1.92161;1.93350;0.01190;0.37920
721;1.91934;1.92826;0.00892;0.37850
722;1.91898;1.92778;0.00880;0.38030
723;1.92070;1.93037;0.00967;0.37210
724;1.92103;1.92959;0.00856;0.37320
725;1.92031;1.92732;0.00702;0.38380
726;1.91966;1.92893;0.00928;0.38090
727;1.92036;1.93154;0.01118;0.37760
728;1.92043;1.92965;0.00922;0.37810
729;1.92166;1.93042;0.00876;0.37870
730;1.91912;1.92952;0.01040;0.38240
731;1.91915;1.93260;0.01345;0.37900
732;1.92010;1.93225;0.01215;0.37940
733;1.92020;1.93194;0.01174;0.37860
734;1.91900;1.93298;0.01397;0.38250
735;1.92039;1.93257;0.01217;0.37770
736;1.91959;1.92742;0.00784;0.38130
737;1.91920;1.93188;0.01268;0.37760
738;1.92068;1.93109;0.01041;0.37570
739;1.92087;1.92949;0.00861;0.37700
740;1.91931;1.93190;0.01260;0.37800
741;1.92181;1.93077;0.00896;0.37930
742;1.92060;1.93591;0.01531;0.38410
743;1.92027;1.93186;0.01159;0.38070
744;1.91962;1.93040;0.01078;0.37780
745;1.91920;1.92997;0.01077;0.37980
746;1.92027;1.93290;0.01263;0.37620
747;1.91919;1.93160;0.01241;0.38250
748;1.91915;1.92826;0.00911;0.37700
749;1.92116;1.93307;0.01191;0.38120
750;1.91845;1.92942;0.01096;0.37960
751;1.91845;1.93045;0.01200;0.38150
752;1.92140;1.93177;0.01037;0.37450
753;1.92025;1.93136;0.01111;0.37590
754;1.92297;1.93527;0.01229;0.37990
755;1.92085;1.93480;0.01395;0.37960
756;1.91995;1.92809;0.00814;0.37620
757;1.91867;1.92778;0.00910;0.37560
758;1.91972;1.93011;0.01040;0.38440
759;1.92180;1.93082;0.00903;0.37540
760;1.91959;1.93195;0.01236;0.37810
761;1.92044;1.93376;0.01332;0.37660
762;1.91940;1.92875;0.00935;0.38050
763;1.92083;1.93153;0.01070;0.37790
764;1.91923;1.93041;0.01118;0.37990
765;1.92017;1.93328;0.01311;0.37550
766;1.91946;1.93239;0.01292;0.38180
767;1.91962;1.92844;0.00882;0.37700
768;1.91889;1.93336;0.01446;0.37770
769;1.92117;1.93421;0.01304;0.37580
770;1.91933;1.93261;0.01328;0.37590
771;1.91950;1.93031;0.01081;0.38010
772;1.92245;1.93650;0.01405;0.37420
773;1.91903;1.93012;0.01109;0.37790
774;1.91880;1.92720;0.00841;0.38010
775;1.91897;1.93138;0.01241;0.37880
776;1.91918;1.93097;0.01179;0.38020
777;1.92029;1.93394;0.01364;0.38100
778;1.91916;1.92820;0.00904;0.38000
779;1.91961;1.93098;0.01136;0.38280
780;1.92040;1.93588;0.01548;0.37780
781;1.91928;1.92660;0.00732;0.37670
782;1.92026;1.92551;0.00525;0.38100
783;1.91836;1.93055;0.01219;0.37640
784;1.91956;1.93382;0.01425;0.37770
785;1.92127;1.92788;0.00662;0.37920
786;1.92000;1.93210;0.01210;0.37880
787;1.91915;1.93327;0.01413;0.37800
788;1.91928;1.93154;0.01226;0.38320
789;1.92168;1.93212;0.01044;0.37640
790;1.91966;1.92972;0.01006;0.38280
791;1.91880;1.93391;0.01511;0.38420
792;1.92066;1.93401;0.01335;0.37550
793;1.91995;1.93362;0.01367;0.38510
794;1.91932;1.92501;0.00570;0.37800
795;1.92112;1.93526;0.01415;0.37930
796;1.91942;1.93032;0.01090;0.38000
797;1.91915;1.92973;0.01059;0.38070
798;1.91959;1.93189;0.01230;0.37940
799;1.92044;1.93152;0.01107;0.38170
800;1.91992;1.93714;0.01723;0.38370
801;1.92074;1.93073;0.00999;0.37870
802;1.91998;1.93381;0.01383;0.38220
803;1.92081;1.93375;0.01295;0.37740
804;1.92043;1.92686;0.00643;0.37660
805;1.92032;1.93046;0.01014;0.37790
806;1.91968;1.93067;0.01099;0.37690
807;1.92098;1.92895;0.00797;0.37720
808;1.92062;1.92908;0.00846;0.37620
809;1.92013;1.93299;0.01286;0.37850
810;1.91885;1.93594;0.01710;0.38100
811;1.92039;1.93123;0.01084;0.37450
812;1.91964;1.92831;0.00867;0.37740
813;1.91986;1.92694;0.00707;0.37720
814;1.92115;1.93240;0.01125;0.37750
815;1.92005;1.93333;0.01328;0.37920
816;1.91919;1.92962;0.01042;0.38290
817;1.92061;1.93277;0.01216;0.38060
818;1.92023;1.93298;0.01275;0.37680
819;1.92056;1.93066;0.01010;0.37980
820;1.92092;1.93514;0.01422;0.37510
821;1.91898;1.92945;0.01047;0.37820
822;1.92047;1.93163;0.01116;0.37920
823;1.91995;1.92996;0.01001;0.37890
824;1.91940;1.93105;0.01165;0.37780
825;1.92081;1.93251;0.01170;0.37460
826;1.91998;1.93423;0.01425;0.38080
827;1.92002;1.92941;0.00939;0.38000
828;1.91891;1.92836;0.00945;0.38040
829;1.92213;1.93533;0.01320;0.37490
830;1.91902;1.93222;0.01319;0.37890
831;1.92161;1.93474;0.01313;0.37500
832;1.92195;1.93132;0.00937;0.37760
833;1.92145;1.93104;0.00958;0.37820
834;1.92165;1.93562;0.01397;0.37790
835;1.92086;1.93710;0.01624;0.37740
836;1.91979;1.93304;0.01325;0.37740
837;1.92048;1.93280;0.01232;0.38460
838;1.91956;1.93201;0.01245;0.37980
839;1.91978;1.93209;0.01231;0.38010
840;1.92034;1.93307;0.01273;0.37860
841;1.91988;1.93190;0.01203;0.37900
842;1.91957;1.93204;0.01247;0.37660
843;1.92017;1.93533;0.01516;0.38020
844;1.91911;1.92983;0.01071;0.37790
845;1.91878;1.92994;0.01115;0.37730
846;1.92037;1.92998;0.00962;0.37860
847;1.91900;1.93059;0.01159;0.37920
848;1.92146;1.93263;0.01116;0.37440
849;1.92054;1.92858;0.00804;0.37790
850;1.91996;1.93172;0.01176;0.38170
851;1.92050;1.93145;0.01095;0.37560
852;1.92003;1.93054;0.01051;0.38030
853;1.91917;1.93482;0.01565;0.38090
854;1.92048;1.93213;0.01165;0.37860
855;1.91926;1.93015;0.01090;0.37980
856;1.91982;1.92980;0.00998;0.38000
857;1.91892;1.92933;0.01041;0.38180
858;1.92000;1.92922;0.00921;0.37760
859;1.92101;1.93018;0.00917;0.37930
860;1.91889;1.93118;0.01229;0.38110
861;1.91891;1.93263;0.01372;0.37970
862;1.92178;1.93340;0.01162;0.37240
863;1.92062;1.92814;0.00752;0.37630
864;1.91925;1.92973;0.01048;0.37800
865;1.92002;1.92861;0.00860;0.37710
866;1.91925;1.93197;0.01272;0.38070
867;1.91982;1.93733;0.01751;0.37890
868;1.91930;1.93185;0.01255;0.37790
869;1.91995;1.93232;0.01236;0.38230
870;1.92045;1.93003;0.00958;0.37620
871;1.91895;1.93134;0.01238;0.38260
872;1.92015;1.93190;0.01175;0.37710
873;1.91984;1.93113;0.01129;0.37850
874;1.91979;1.93026;0.01048;0.37660
875;1.92036;1.93401;0.01365;0.37430
876;1.91958;1.93135;0.01177;0.37590
877;1.92100;1.93506;0.01406;0.37890
878;1.91991;1.93062;0.01071;0.37740
879;1.92017;1.92826;0.00809;0.37860
880;1.91924;1.93225;0.01302;0.37990
881;1.92118;1.93648;0.01530;0.37840
882;1.91977;1.93205;0.01228;0.37950
883;1.91978;1.92854;0.00877;0.37640
884;1.92047;1.93133;0.01086;0.37730
885;1.91967;1.93133;0.01166;0.38110
886;1.91935;1.92993;0.01058;0.37800
887;1.91939;1.92987;0.01048;0.38460
888;1.92135;1.93173;0.01038;0.37920
889;1.92001;1.93306;0.01305;0.37990
890;1.92033;1.93219;0.01186;0.38000
891;1.91963;1.92985;0.01022;0.38110
892;1.92040;1.93353;0.01313;0.37690
893;1.92043;1.92941;0.00898;0.37520
894;1.92033;1.93418;0.01384;0.37410
895;1.91937;1.93030;0.01093;0.37910
896;1.92034;1.92886;0.00851;0.37390
897;1.92082;1.92936;0.00853;0.37870
898;1.91977;1.92997;0.01020;0.37580
899;1.91898;1.92785;0.00887;0.38030
900;1.92071;1.93663;0.01591;0.38030
901;1.91973;1.92964;0.00991;0.38040
902;1.92074;1.92949;0.00875;0.37930
903;1.92141;1.93178;0.01037;0.37760
904;1.92012;1.93473;0.01461;0.38520
905;1.91902;1.93096;0.01193;0.38000
906;1.91874;1.92840;0.00966;0.37750
907;1.92061;1.93449;0.01389;0.37900
908;1.91953;1.92927;0.00974;0.37850
909;1.92045;1.93226;0.01182;0.38090
910;1.91982;1.92664;0.00683;0.37560
911;1.91927;1.93460;0.01532;0.37890
912;1.92044;1.93130;0.01086;0.37440
913;1.92148;1.93115;0.00967;0.37800
914;1.91891;1.92671;0.00780;0.37790
915;1.92027;1.93502;0.01475;0.37550
916;1.91963;1.93409;0.01446;0.37900
917;1.91981;1.93171;0.01190;0.38360
918;1.91948;1.92889;0.00942;0.38190
919;1.91996;1.92798;0.00802;0.38090
920;1.91913;1.93006;0.01092;0.38100
921;1.91880;1.93225;0.01344;0.37950
922;1.92012;1.93398;0.01386;0.38290
923;1.92059;1.92812;0.00754;0.37610
924;1.92042;1.93430;0.01387;0.37530
925;1.92175;1.93431;0.01256;0.37690
926;1.92012;1.92953;0.00940;0.37850
927;1.91957;1.93398;0.01440;0.38260
928;1.92016;1.92747;0.00731;0.38030
929;1.91967;1.93096;0.01129;0.37950
930;1.91912;1.92992;0.01080;0.38480
931;1.91939;1.93335;0.01396;0.38140
932;1.91920;1.93289;0.01369;0.37900
933;1.92016;1.93568;0.01553;0.38060
934;1.92024;1.93009;0.00985;0.37920
935;1.92040;1.93447;0.01406;0.37640
936;1.91927;1.93016;0.01089;0.37850
937;1.92000;1.92771;0.00771;0.37810
938;1.92059;1.93166;0.01107;0.37740
939;1.92122;1.93023;0.00901;0.37650
940;1.92061;1.93148;0.01087;0.38230
941;1.92102;1.93272;0.01171;0.37730
942;1.91901;1.93298;0.01398;0.38250
943;1.91885;1.92925;0.01040;0.37980
944;1.91884;1.93189;0.01305;0.38280
945;1.92178;1.93454;0.01276;0.38030
946;1.92076;1.92953;0.00876;0.37730
947;1.92225;1.93315;0.01089;0.37670
948;1.92051;1.93448;0.01397;0.37610
949;1.91986;1.93013;0.01027;0.38060
950;1.91970;1.93073;0.01103;0.38160
951;1.91972;1.93186;0.01214;0.37650
952;1.92042;1.93200;0.01158;0.37650
953;1.92144;1.92978;0.00834;0.37920
954;1.91958;1.93279;0.01320;0.37650
955;1.92021;1.93083;0.01062;0.37660
956;1.92035;1.92903;0.00867;0.37490
957;1.92107;1.93966;0.01859;0.37760
958;1.91969;1.93243;0.01274;0.38220
959;1.92118;1.93446;0.01328;0.37890
960;1.92010;1.93120;0.01110;0.38150
961;1.92228;1.92844;0.00616;0.37990
962;1.92002;1.93308;0.01306;0.37740
963;1.92022;1.93218;0.01195;0.37690
964;1.92000;1.93047;0.01048;0.37800
965;1.91876;1.92755;0.00879;0.37780
966;1.92045;1.92947;0.00902;0.37830
967;1.92045;1.93545;0.01500;0.37690
968;1.92046;1.92926;0.00880;0.38290
969;1.92088;1.92724;0.00636;0.37480
970;1.91982;1.93089;0.01107;0.38130
971;1.91894;1.92852;0.00958;0.37460
972;1.92032;1.92991;0.00959;0.37700
973;1.92013;1.93213;0.01200;0.37960
974;1.91978;1.93366;0.01387;0.37900
975;1.92137;1.93428;0.01291;0.37680
976;1.91988;1.93346;0.01357;0.37480
977;1.91964;1.92792;0.00829;0.38460
978;1.91906;1.93352;0.01446;0.37950
979;1.91998;1.92917;0.00920;0.37680
980;1.91951;1.93096;0.01145;0.37990
981;1.91994;1.93321;0.01327;0.37880
982;1.91993;1.93403;0.01411;0.38500
983;1.91977;1.93114;0.01137;0.37990
984;1.91934;1.93081;0.01147;0.37880
985;1.92070;1.93226;0.01157;0.37910
986;1.91889;1.92835;0.00946;0.37870
987;1.92009;1.93183;0.01174;0.37930
988;1.91974;1.93221;0.01247;0.37840
989;1.91926;1.92713;0.00787;0.37930
990;1.92042;1.92960;0.00918;0.37540
991;1.92013;1.93171;0.01158;0.37880
992;1.91889;1.93526;0.01637;0.38060
993;1.92037;1.92807;0.00771;0.37620
994;1.92028;1.92923;0.00895;0.37870
995;1.92051;1.93013;0.00962;0.38090
996;1.91867;1.93103;0.01235;0.38240
997;1.92051;1.93440;0.01389;0.37920
998;1.92171;1.93189;0.01018;0.37470
999;1.92004;1.93299;0.01294;0.38190
1000;1.92166;1.92969;0.00804;0.37430
1001;1.92001;1.93022;0.01021;0.37710
1002;1.92204;1.93933;0.01730;0.37630
1003;1.92009;1.93344;0.01335;0.37600
1004;1.91884;1.92934;0.01050;0.37960
1005;1.91859;1.93082;0.01223;0.38230
1006;1.91931;1.92872;0.00941;0.37740
1007;1.91938;1.93204;0.01266;0.37540
1008;1.91945;1.93102;0.01157;0.37690
1009;1.91939;1.93589;0.01650;0.38210
1010;1.91974;1.92917;0.00943;0.37960
1011;1.91982;1.93079;0.01098;0.38000
1012;1.92021;1.93149;0.01129;0.37910
1013;1.91917;1.92989;0.01073;0.37850
1014;1.92210;1.93478;0.01269;0.37750
1015;1.91931;1.92952;0.01021;0.37590
1016;1.92033;1.93299;0.01266;0.37640
1017;1.91896;1.92905;0.01010;0.38080
1018;1.92024;1.93010;0.00986;0.38180
1019;1.91955;1.93243;0.01288;0.38070
1020;1.92059;1.93499;0.01441;0.38040
1021;1.91908;1.93166;0.01258;0.38030
1022;1.92027;1.93087;0.01060;0.38020
1023;1.92094;1.93538;0.01443;0.37720
1024;1.92011;1.93396;0.01385;0.37890
1025;1.91982;1.92975;0.00994;0.37380
1026;1.91828;1.93227;0.01399;0.38020
1027;1.92225;1.93736;0.01510;0.37290
1028;1.91973;1.92997;0.01024;0.38310
1029;1.92057;1.93209;0.01152;0.37960
1030;1.91981;1.93285;0.01304;0.37630
1031;1.91918;1.93174;0.01257;0.38210
1032;1.91981;1.93060;0.01079;0.38010
1033;1.92234;1.93128;0.00894;0.37790
1034;1.92203;1.93924;0.01721;0.37550
1035;1.92046;1.93322;0.01276;0.37660
1036;1.91940;1.93077;0.01137;0.37920
1037;1.92015;1.93250;0.01235;0.37820
1038;1.92023;1.93585;0.01562;0.37620
1039;1.91940;1.93277;0.01337;0.37900
1040;1.91955;1.92827;0.00872;0.37700
1041;1.91999;1.93261;0.01262;0.37700
1042;1.92082;1.92969;0.00887;0.37640
1043;1.92098;1.93350;0.01252;0.38120
1044;1.92263;1.92729;0.00466;0.37330
1045;1.91961;1.93357;0.01395;0.37680
1046;1.92017;1.93520;0.01503;0.38250
1047;1.91884;1.92861;0.00978;0.37920
1048;1.91871;1.93065;0.01193;0.37860
1049;1.91888;1.93042;0.01154;0.38070
1050;1.91991;1.93096;0.01105;0.38200
1051;1.91963;1.93099;0.01136;0.38340
1052;1.91962;1.93404;0.01442;0.37940
1053;1.91966;1.93223;0.01257;0.37930
1054;1.92209;1.93255;0.01045;0.38020
1055;1.91995;1.93309;0.01314;0.37780
1056;1.91968;1.92918;0.00949;0.37560
1057;1.92002;1.93192;0.01190;0.38220
1058;1.92046;1.93085;0.01038;0.37770
1059;1.92136;1.93405;0.01269;0.38000
1060;1.91975;1.93358;0.01384;0.38550
1061;1.92086;1.92913;0.00827;0.37430
1062;1.91935;1.93227;0.01292;0.37940
1063;1.91984;1.93164;0.01181;0.37700
1064;1.92120;1.93012;0.00892;0.37350
1065;1.91997;1.93100;0.01102;0.38410
1066;1.91992;1.93494;0.01502;0.37740
1067;1.91988;1.92718;0.00731;0.37990
1068;1.91838;1.93270;0.01432;0.38270
1069;1.91902;1.93407;0.01505;0.37900
1070;1.92030;1.93399;0.01369;0.37980
1071;1.91940;1.93236;0.01296;0.38210
1072;1.91929;1.92972;0.01043;0.37810
1073;1.91919;1.92884;0.00965;0.37880
1074;1.91942;1.93161;0.01219;0.38210
1075;1.92027;1.92977;0.00950;0.37900
1076;1.91982;1.92966;0.00983;0.37380
1077;1.92077;1.94073;0.01996;0.37530
1078;1.92059;1.92902;0.00843;0.37400
1079;1.91899;1.93494;0.01595;0.38240
1080;1.92126;1.92998;0.00872;0.37660
1081;1.91992;1.93062;0.01071;0.38540
1082;1.91858;1.93240;0.01381;0.37830
1083;1.91985;1.93210;0.01226;0.37770
1084;1.92012;1.93615;0.01602;0.38030
1085;1.92053;1.93563;0.01510;0.37860
1086;1.91856;1.92798;0.00942;0.38130
1087;1.91923;1.92955;0.01032;0.38180
1088;1.92062;1.93428;0.01365;0.37380
1089;1.92104;1.93718;0.01614;0.37650
1090;1.92231;1.93661;0.01430;0.37440
1091;1.92001;1.93090;0.01089;0.38190
1092;1.91887;1.93330;0.01444;0.38090
1093;1.91900;1.93339;0.01440;0.38130
1094;1.91932;1.93051;0.01119;0.37680
1095;1.91913;1.93203;0.01290;0.38190
1096;1.91988;1.93207;0.01219;0.37870
1097;1.91930;1.93285;0.01355;0.37870
1098;1.91846;1.93052;0.01207;0.37930
1099;1.91999;1.93314;0.01315;0.38310
1100;1.91975;1.92972;0.00998;0.37810
1101;1.91879;1.92948;0.01069;0.37550
1102;1.92035;1.93406;0.01371;0.37620
1103;1.92112;1.93384;0.01271;0.37980
1104;1.91949;1.93264;0.01315;0.37900
1105;1.91858;1.93102;0.01244;0.37880
1106;1.92091;1.93067;0.00975;0.37560
1107;1.91872;1.93070;0.01198;0.38010
1108;1.91945;1.92944;0.01000;0.37960
1109;1.92005;1.92993;0.00988;0.38120
1110;1.91918;1.92807;0.00889;0.38300
1111;1.92374;1.93461;0.01087;0.36990
1112;1.92047;1.93193;0.01147;0.38100
1113;1.92047;1.93534;0.01487;0.37640
1114;1.92158;1.93644;0.01486;0.37580
1115;1.91972;1.92963;0.00991;0.37520
1116;1.92215;1.93669;0.01454;0.37870
1117;1.92028;1.92981;0.00953;0.37530
1118;1.92104;1.92992;0.00888;0.37740
1119;1.92067;1.92919;0.00852;0.37410
1120;1.92056;1.93353;0.01297;0.37850
1121;1.91874;1.93305;0.01431;0.38000
1122;1.91898;1.92929;0.01031;0.37570
1123;1.92087;1.93331;0.01245;0.37930
1124;1.92011;1.93130;0.01119;0.37620
1125;1.91961;1.92854;0.00894;0.37950
1126;1.91929;1.93239;0.01310;0.38090
1127;1.91930;1.93544;0.01614;0.37860
1128;1.91896;1.93349;0.01454;0.37500
1129;1.91993;1.93188;0.01194;0.37950
1130;1.92061;1.93310;0.01249;0.37670
1131;1.92076;1.93360;0.01285;0.37630
1132;1.91957;1.93200;0.01242;0.38250
1133;1.91954;1.93013;0.01059;0.37930
1134;1.91947;1.93216;0.01269;0.37840
1135;1.91965;1.93039;0.01075;0.37730
1136;1.92117;1.93601;0.01484;0.37310
1137;1.91969;1.93397;0.01428;0.38080
1138;1.92171;1.93809;0.01638;0.37770
1139;1.91915;1.93036;0.01121;0.37840
1140;1.92025;1.92909;0.00884;0.38050
1141;1.91942;1.93022;0.01081;0.37750
1142;1.91948;1.92860;0.00913;0.37990
1143;1.92041;1.93023;0.00983;0.38120
1144;1.92069;1.93432;0.01363;0.38210
1145;1.91987;1.93667;0.01680;0.37640
1146;1.91945;1.93292;0.01347;0.37620
1147;1.92171;1.93456;0.01285;0.37480
1148;1.92092;1.92824;0.00732;0.37380
1149;1.92010;1.92952;0.00942;0.37780
1150;1.91987;1.93161;0.01174;0.38020
1151;1.91998;1.93607;0.01610;0.38280
1152;1.91954;1.92904;0.00951;0.38010
1153;1.92053;1.93254;0.01201;0.37830
1154;1.91916;1.92859;0.00943;0.37980
1155;1.92115;1.93207;0.01092;0.37940
1156;1.91874;1.92837;0.00962;0.38260
1157;1.92037;1.93110;0.01074;0.37410
1158;1.92193;1.92918;0.00725;0.37750
1159;1.92044;1.93045;0.01001;0.37970
1160;1.92074;1.93512;0.01437;0.37790
1161;1.91976;1.93272;0.01296;0.38310
1162;1.91988;1.93738;0.01750;0.37400
1163;1.91915;1.93184;0.01269;0.38460
1164;1.91997;1.92908;0.00911;0.37720
1165;1.92067;1.93738;0.01672;0.38020
1166;1.92074;1.93647;0.01572;0.37680
1167;1.92132;1.93443;0.01311;0.37900
1168;1.91994;1.93370;0.01376;0.38050
1169;1.91917;1.93110;0.01193;0.38000
1170;1.91928;1.93083;0.01156;0.38190
1171;1.92023;1.92988;0.00965;0.37580
1172;1.91940;1.92833;0.00893;0.37950
1173;1.91901;1.93361;0.01460;0.37920
1174;1.92015;1.93224;0.01209;0.37820
1175;1.92062;1.93020;0.00958;0.38320
1176;1.91895;1.92990;0.01096;0.38410
1177;1.91995;1.93452;0.01457;0.37820
1178;1.91920;1.93044;0.01124;0.38020
1179;1.91920;1.93014;0.01093;0.38300
1180;1.91898;1.93287;0.01389;0.37780
1181;1.92054;1.92811;0.00757;0.37810
1182;1.92086;1.93246;0.01160;0.37630
1183;1.91951;1.92820;0.00869;0.38010
1184;1.92034;1.93211;0.01177;0.37880
1185;1.92026;1.93255;0.01229;0.37650
1186;1.92125;1.93492;0.01367;0.37250
1187;1.91910;1.93114;0.01204;0.37810
1188;1.91984;1.93192;0.01209;0.38550
1189;1.92009;1.92992;0.00982;0.37820
1190;1.92064;1.93279;0.01215;0.38150
1191;1.91972;1.93033;0.01061;0.37710
1192;1.92098;1.93175;0.01077;0.38200
1193;1.91915;1.93203;0.01288;0.37920
1194;1.92127;1.93487;0.01361;0.37760
1195;1.92062;1.93179;0.01117;0.38280
1196;1.91987;1.93432;0.01445;0.37770
1197;1.92110;1.93229;0.01119;0.37250
1198;1.91901;1.93163;0.01262;0.38240
1199;1.92073;1.93434;0.01361;0.37960
1200;1.92077;1.93546;0.01468;0.37920
1201;1.91991;1.93635;0.01644;0.38030
1202;1.91965;1.93075;0.01110;0.37980
1203;1.91939;1.93157;0.01218;0.37920
1204;1.91953;1.93465;0.01512;0.38000
1205;1.91895;1.93060;0.01166;0.38150
1206;1.91995;1.93585;0.01589;0.38020
1207;1.91950;1.93544;0.01594;0.38140
1208;1.91959;1.92718;0.00759;0.38020
1209;1.92033;1.93234;0.01201;0.37760
1210;1.91904;1.93023;0.01120;0.38160
1211;1.92149;1.93617;0.01469;0.38150
1212;1.92124;1.92999;0.00875;0.37780
1213;1.91897;1.92945;0.01048;0.38100
1214;1.91932;1.93352;0.01420;0.37910
1215;1.92116;1.93355;0.01239;0.37820
1216;1.92004;1.93170;0.01166;0.38380
1217;1.91994;1.93210;0.01216;0.37500
1218;1.92133;1.93534;0.01400;0.37530
1219;1.92099;1.93405;0.01306;0.37730
1220;1.92026;1.93021;0.00994;0.38140
1221;1.92072;1.93110;0.01038;0.37650
1222;1.92100;1.93362;0.01262;0.37690
1223;1.92063;1.93311;0.01248;0.37890
1224;1.92014;1.92938;0.00924;0.37560
1225;1.92033;1.93468;0.01435;0.37540
1226;1.91972;1.92974;0.01002;0.37850
1227;1.92056;1.93301;0.01245;0.37550
1228;1.92290;1.93814;0.01524;0.37280
1229;1.91928;1.92867;0.00939;0.37930
1230;1.92067;1.93109;0.01043;0.38270
1231;1.92024;1.93350;0.01326;0.37930
1232;1.92044;1.93405;0.01361;0.37920
1233;1.92069;1.93196;0.01126;0.37660
1234;1.91996;1.93135;0.01139;0.38020
1235;1.92193;1.93564;0.01372;0.37980
1236;1.92036;1.93325;0.01289;0.37790
1237;1.91975;1.92830;0.00855;0.38410
1238;1.92069;1.93407;0.01338;0.37510
1239;1.91833;1.93077;0.01245;0.38150
1240;1.91866;1.92971;0.01105;0.37890
1241;1.91878;1.92819;0.00941;0.38130
1242;1.91877;1.93001;0.01124;0.37810
1243;1.92093;1.93334;0.01241;0.37410
1244;1.92055;1.93931;0.01876;0.37740
1245;1.92062;1.93107;0.01045;0.37530
1246;1.91973;1.92997;0.01024;0.37330
1247;1.91976;1.92940;0.00964;0.37820
1248;1.91980;1.93114;0.01134;0.37790
1249;1.92042;1.93162;0.01120;0.37730
1250;1.91941;1.93185;0.01244;0.37960
1251;1.91992;1.93324;0.01333;0.37580
1252;1.91970;1.93185;0.01215;0.37720
1253;1.92028;1.93467;0.01439;0.37990
1254;1.91944;1.93342;0.01398;0.37970
