step;smooth_loss;loss
35401; 47.380841;51.847796
35501; 47.439079;53.884242
35601; 47.655239;45.922465
35701; 47.804145;66.041295
35801; 47.987637;44.803556
35901; 47.916879;45.130325
36001; 48.115886;40.337536
36101; 47.816916;54.516087
36201; 47.833999;58.074275
36301; 47.668709;45.806537
36401; 47.619663;33.017937
36501; 47.414020;38.163390
36601; 47.380639;47.350918
36701; 47.375749;31.312920
36801; 47.462917;40.741305
36901; 47.844868;49.124379
37001; 48.238431;34.468935
37101; 48.217944;41.894329
37201; 48.093855;66.392200
37301; 47.971182;51.531547
37401; 47.930277;48.222322
37501; 48.036363;34.360689
37601; 47.902602;51.181841
37701; 47.893145;38.241238
37801; 47.956829;50.098881
37901; 47.812813;41.725357
38001; 48.020746;43.797128
38101; 48.115679;38.565226
38201; 48.066601;37.765206
38301; 47.840064;51.352494
38401; 47.753569;46.817801
38501; 47.634451;38.618832
38601; 47.447540;55.518654
38701; 47.444253;45.985904
38801; 47.425221;42.679401
38901; 47.592359;36.911517
39001; 47.679521;48.343388
39101; 47.955422;53.329362
39201; 48.190596;55.453918
39301; 48.277639;35.343803
39401; 48.380289;47.142584
39501; 48.366448;61.761164
39601; 48.645210;43.242841
39701; 48.474675;48.655167
39801; 48.354351;43.335410
39901; 48.135494;62.779089
40001; 47.952237;42.411008
40101; 47.666309;29.887547
40201; 47.454452;44.150792
40301; 47.190826;51.957564
40401; 47.181574;56.162686
40501; 47.035781;58.647310
40601; 46.967072;49.023639
40701; 46.880147;35.876547
40801; 46.953988;45.696194
40901; 46.971486;44.498403
41001; 46.924133;47.405151
41101; 47.092850;50.933702
41201; 47.088506;51.232018
41301; 47.232519;40.507935
41401; 47.342938;34.487516
41501; 47.194806;47.750396
41601; 47.312419;41.553448
41701; 47.083841;31.438207
41801; 47.168008;39.277499
41901; 47.103905;44.367671
42001; 46.923072;51.108148
42101; 46.770515;45.341729
42201; 46.573696;61.264458
42301; 46.540047;43.385472
42401; 46.645299;41.253049
42501; 46.909915;46.080770
42601; 46.893008;53.537446
42701; 47.151116;36.605421
42801; 47.132192;47.903668
42901; 47.039162;45.475267
43001; 47.097296;59.014893
43101; 46.980688;34.586319
43201; 46.856255;43.218069
43301; 46.726601;68.571284
43401; 46.871014;42.628619
43501; 46.739571;44.528926
43601; 46.761033;40.613287
43701; 46.952191;62.684578
43801; 47.131725;58.965775
43901; 47.042110;56.359025
44001; 47.070574;40.823207
44101; 47.125785;46.907048
44201; 47.137216;54.749364
44301; 47.046083;32.838827
44401; 47.578411;56.748737
44501; 47.768156;41.459232
44601; 47.853065;53.195347
44701; 47.691232;55.473079
44801; 47.874158;46.523515
44901; 48.144355;52.878234
45001; 48.315618;54.444599
45101; 48.279078;40.435994
45201; 48.101383;35.924916
45301; 47.990702;51.681264
45401; 47.933116;47.259027
45501; 47.857156;54.999313
45601; 47.754900;60.992599
45701; 47.878350;39.550970
45801; 47.786406;49.503154
45901; 48.121047;53.303082
46001; 48.591011;59.114167
46101; 48.723962;52.420128
46201; 48.743802;50.266034
46301; 48.708842;61.034640
46401; 48.538452;36.671747
46501; 48.387567;44.363782
46601; 48.567464;57.135307
46701; 48.624282;52.310247
46801; 48.617465;51.588104
46901; 48.684148;49.013827
47001; 48.581997;39.731087
47101; 48.367447;38.921481
47201; 48.072785;44.920043
47301; 47.988833;45.812029
47401; 47.981021;40.864411
47501; 47.805945;42.407180
47601; 47.931658;73.224528
47701; 47.959937;46.125696
47801; 47.844792;56.381719
47901; 47.803511;56.975976
48001; 47.967110;38.933549
48101; 48.176422;52.436277
48201; 48.126581;60.705838
48301; 48.035667;50.897863
48401; 48.192622;66.891789
48501; 48.321944;74.509549
48601; 48.288530;47.900500
48701; 48.232305;34.679605
48801; 48.334081;35.459941
48901; 48.257916;43.112770
49001; 48.313524;52.196079
49101; 48.263585;38.757316
49201; 48.360127;40.244804
49301; 48.239109;53.292925
49401; 48.203136;55.022370
49501; 48.397744;50.348988
49601; 48.642325;26.671034
49701; 48.859590;44.361003
49801; 48.863695;53.473909
49901; 48.934384;33.505336
50001; 48.829464;54.008608
50101; 49.006003;53.193381
50201; 48.934417;48.995469
50301; 48.872975;57.837724
50401; 48.939734;57.543066
50501; 49.025970;41.568550
50601; 49.125099;49.567626
50701; 49.731854;42.968336
50801; 49.990930;83.614944
50901; 50.083107;50.973987
51001; 50.118641;51.519714
51101; 50.166973;46.210274
51201; 50.074749;44.296318
51301; 49.956580;34.515058
51401; 49.742763;37.798501
51501; 49.425725;45.186577
51601; 49.009963;34.152080
51701; 48.808479;47.802381
51801; 48.618798;52.352625
51901; 48.525566;26.802619
52001; 48.188825;42.554749
52101; 47.983511;54.708905
52201; 47.700807;53.646256
52301; 47.701583;40.375121
52401; 47.672265;55.856755
52501; 47.586832;44.511514
52601; 47.480283;32.678725
52701; 47.256962;33.387288
52801; 46.969901;53.529058
52901; 46.932375;56.968328
53001; 46.919907;42.880750
53101; 47.177127;55.887032
53201; 47.335395;33.232822
53301; 47.267356;27.099433
53401; 47.471955;70.667758
53501; 47.620015;53.099056
53601; 47.616315;56.795933
53701; 47.659326;41.745779
53801; 47.638106;92.889713
53901; 47.601618;48.085598
54001; 47.521583;55.829040
54101; 47.739992;46.744424
54201; 47.558637;59.099717
54301; 47.818634;35.488298
54401; 48.017468;38.001368
54501; 48.081545;35.944454
54601; 48.169163;51.565700
54701; 48.264440;59.243952
54801; 48.266899;44.026608
54901; 48.585223;48.992314
55001; 48.863669;41.242936
55101; 49.069704;48.342164
55201; 49.052580;44.940440
55301; 49.031981;37.298552
55401; 48.807271;61.523399
55501; 48.801082;40.339721
55601; 48.847888;45.948166
55701; 48.644102;54.569535
55801; 48.737070;53.517926
55901; 48.761857;37.695349
56001; 48.964472;53.484142
56101; 49.114422;60.872785
56201; 48.878985;48.870477
56301; 48.805178;37.141967
56401; 48.791391;47.913627
56501; 49.006567;30.822445
56601; 48.785778;55.053493
56701; 48.565900;40.529855
56801; 48.509118;32.566483
56901; 48.473903;45.568709
57001; 48.401670;45.855175
57101; 48.345873;34.115873
57201; 48.214959;42.247198
57301; 48.198977;52.664392
57401; 47.932728;47.433124
57501; 47.681320;52.787506
57601; 47.642833;44.723667
57701; 47.549935;30.511515
57801; 47.659661;46.067261
57901; 47.623515;62.741522
58001; 47.528131;32.364197
58101; 47.516580;50.127686
58201; 47.485832;54.116580
58301; 47.746477;53.468078
58401; 48.314508;40.016605
58501; 48.344599;45.530245
58601; 48.349622;62.274098
58701; 48.310058;54.956932
58801; 48.356066;43.079266
58901; 48.411310;35.312040
59001; 48.354187;39.843103
59101; 48.174734;46.647051
59201; 48.052199;42.482865
59301; 47.927455;34.657370
59401; 47.780738;39.912392
59501; 47.752267;48.456879
59601; 47.781584;43.711446
59701; 47.637173;47.720450
59801; 47.503263;55.786890
59901; 47.463766;40.498325
60001; 47.503808;43.366541
60101; 47.609249;58.970210
60201; 47.664154;46.442882
60301; 47.493770;50.203338
60401; 47.370113;44.623138
60501; 47.505219;52.450010
60601; 47.339749;48.928887
60701; 47.214835;45.415198
60801; 47.496522;43.728901
60901; 47.444602;46.752872
61001; 47.641581;65.407049
61101; 47.616398;55.245170
61201; 47.505046;45.643187
61301; 47.390008;46.579560
61401; 47.365749;55.296342
61501; 47.199104;42.757786
61601; 47.073859;39.248950
61701; 46.911082;38.412294
61801; 46.832036;51.933798
61901; 46.996974;63.070069
62001; 46.990858;50.238565
62101; 47.144608;54.067713
62201; 47.297912;56.931975
62301; 47.212854;37.368333
62401; 47.096458;48.457066
62501; 47.244775;40.097011
62601; 47.396785;47.382705
62701; 47.336436;42.568274
62801; 47.455796;53.005343
62901; 47.575371;37.128386
63001; 47.549450;44.535442
63101; 47.526632;37.618554
63201; 47.541547;52.100580
63301; 47.297808;43.074830
63401; 47.316944;53.601256
63501; 47.296398;39.214699
63601; 47.240121;32.066457
63701; 47.062192;31.377317
63801; 47.013424;33.876918
63901; 47.081917;58.109043
64001; 47.079837;52.634181
64101; 47.111159;39.587421
64201; 46.991211;40.176567
64301; 46.891573;38.992318
64401; 46.859402;33.666782
64501; 46.761577;38.344334
64601; 46.830526;43.760643
64701; 46.903837;32.443483
64801; 46.856885;40.708640
64901; 46.886892;59.278749
65001; 46.857166;53.281820
65101; 46.813081;37.907679
65201; 46.716566;40.371062
65301; 46.574112;58.472715
65401; 46.572717;47.833227
65501; 46.500740;47.837161
65601; 46.499692;36.788847
65701; 46.498768;47.088786
65801; 46.487423;36.352950
65901; 46.376481;36.261196
66001; 46.234115;42.436376
66101; 46.121176;44.352573
66201; 46.090931;40.611116
66301; 46.131480;62.431074
66401; 46.281393;60.530001
66501; 46.549674;45.671414
66601; 46.538781;55.584046
66701; 46.697673;42.134702
66801; 46.822890;52.868494
66901; 46.647736;32.825824
67001; 46.713363;42.016688
67101; 46.711094;36.845770
67201; 46.721555;48.935059
67301; 46.678413;39.896024
67401; 46.469801;33.034572
67501; 46.676824;50.008001
67601; 46.886603;50.341730
67701; 46.885812;61.384783
67801; 46.904597;54.842249
67901; 47.023625;56.304167
68001; 46.912687;41.157446
68101; 46.924173;40.141676
68201; 46.961783;44.391201
68301; 46.741883;44.990102
68401; 46.531538;47.360403
68501; 46.531432;31.940884
68601; 46.718044;61.201339
68701; 46.882397;29.152507
68801; 46.876471;63.590347
68901; 46.913794;45.627647
69001; 47.094020;47.675483
69101; 47.136696;52.701949
69201; 47.145782;60.274406
69301; 47.093845;46.386247
69401; 47.138546;45.815047
69501; 47.442922;36.847004
69601; 47.409118;53.620277
69701; 47.248595;44.868631
69801; 47.060888;65.933583
69901; 47.159238;30.802556
70001; 47.260965;52.496594
70101; 47.366522;44.385859
70201; 47.207471;40.084992
70301; 47.028898;74.099044
70401; 47.035096;37.116387
70501; 46.934421;57.706124
70601; 46.927943;34.819203
70701; 47.563196;48.855277
70801; 47.964467;51.195561
70901; 47.708764;37.245549
71001; 47.499556;44.741640
71101; 47.160969;37.567713
71201; 47.153877;45.812805
71301; 46.994097;48.152838
71401; 47.078739;50.652283
71501; 47.014134;38.934905
71601; 46.705568;45.380619
71701; 46.719847;60.805097
71801; 47.087797;50.928933
71901; 47.262945;51.242521
72001; 47.321464;34.080039
72101; 47.413263;56.089644
72201; 47.536056;45.301746
72301; 47.532922;37.738787
72401; 47.476491;43.882172
72501; 47.583743;43.481303
72601; 47.669507;39.444913
72701; 47.707894;47.406694
72801; 47.647555;44.686408
72901; 47.409859;54.846100
73001; 47.172122;40.725734
73101; 46.912284;49.432633
73201; 46.926741;56.167028
73301; 46.717566;48.333766
