step;smooth_loss;loss
283101; 44.895967;34.192799
283201; 44.828280;55.416719
283301; 44.911888;51.910721
283401; 44.870183;44.098907
283501; 44.955773;60.936120
283601; 44.902918;40.066993
283701; 44.761424;40.021803
283801; 44.888662;40.506760
283901; 44.903302;35.309239
284001; 44.875693;65.821489
284101; 44.835193;58.049917
284201; 44.952658;44.203357
284301; 44.895489;55.186798
284401; 44.946735;37.499889
284501; 44.982259;50.447645
284601; 45.100043;42.340471
284701; 45.308933;45.221328
284801; 45.094003;57.287189
284901; 44.923207;40.225303
285001; 44.907981;34.653293
285101; 44.926494;46.828270
285201; 44.797474;38.102466
285301; 44.784774;41.911025
285401; 44.647723;31.189689
285501; 44.712716;46.755712
285601; 44.695201;45.810857
285701; 44.438768;47.899702
285801; 44.458281;39.794669
285901; 44.451697;37.552835
286001; 44.372473;37.450904
286101; 44.460168;35.561690
286201; 44.553305;59.739859
286301; 44.506003;48.553820
286401; 44.545185;33.844133
286501; 44.479038;41.879286
286601; 44.518022;31.575324
286701; 44.488536;53.379015
286801; 44.353214;42.805915
286901; 44.190625;41.613489
287001; 44.072344;25.115692
287101; 44.181068;40.573310
287201; 44.101266;47.563596
287301; 44.002391;45.961680
287401; 44.033059;31.787299
287501; 43.900572;35.123689
287601; 43.989401;43.054381
287701; 43.857778;52.315505
287801; 44.110720;33.770791
287901; 43.987934;47.905800
288001; 43.933160;49.107582
288101; 43.748860;34.859418
288201; 43.933214;32.769857
288301; 43.885052;41.500696
288401; 43.806103;36.771919
288501; 43.735297;34.650912
288601; 43.755971;40.712714
288701; 43.940192;40.104634
288801; 43.797523;59.004292
288901; 44.056017;50.952651
289001; 44.109173;46.490360
289101; 44.286221;50.069294
289201; 44.401384;46.326693
289301; 44.539305;52.432804
289401; 44.540953;49.323416
289501; 44.829361;30.527836
289601; 44.762923;49.002528
289701; 44.834051;37.007131
289801; 44.733383;52.648372
289901; 44.747256;48.770165
290001; 44.732978;35.405884
290101; 44.840270;45.361567
290201; 44.623054;31.114005
290301; 44.623790;45.982031
290401; 44.632809;37.340878
290501; 44.479809;40.587334
290601; 44.301797;33.561827
290701; 44.350285;53.898808
290801; 44.470439;72.441726
290901; 44.677095;41.013252
291001; 45.203140;38.488115
291101; 45.234896;32.144977
291201; 45.325488;39.048880
291301; 45.698019;43.486922
291401; 45.875793;49.397060
291501; 46.025180;31.678641
291601; 46.095206;53.965502
291701; 46.263267;42.046548
291801; 46.393215;61.355425
291901; 46.268519;45.111519
292001; 46.193615;49.036677
292101; 46.203727;32.723565
292201; 46.156609;31.978878
292301; 46.115693;39.542308
292401; 46.116315;62.130990
292501; 46.230324;41.904868
292601; 45.999864;33.075622
292701; 45.871218;49.072230
292801; 45.975903;36.096815
292901; 45.918784;35.354522
293001; 46.170903;57.733028
293101; 46.796238;39.907994
293201; 46.733270;45.538140
293301; 46.634176;59.694107
293401; 46.433728;43.807175
293501; 46.223055;46.417595
293601; 46.472686;62.000539
293701; 47.272278;50.842208
293801; 47.113750;45.800084
293901; 47.064354;34.217779
294001; 46.905709;42.433170
294101; 46.833549;33.806253
294201; 46.750272;33.893227
294301; 46.350330;41.545296
294401; 46.185812;60.336988
294501; 45.892154;41.126713
294601; 45.701336;39.333034
294701; 45.448211;42.564929
294801; 45.313025;42.562891
294901; 45.166407;42.887600
295001; 44.897897;23.471735
295101; 44.856432;67.785372
295201; 44.759117;38.685254
295301; 44.335601;40.705918
295401; 43.998577;37.704613
295501; 43.786455;26.101436
295601; 43.774030;45.403126
295701; 43.510517;42.919653
295801; 43.420970;39.417471
295901; 43.312691;51.580368
296001; 43.197537;21.926142
296101; 43.267798;48.565949
296201; 43.440553;62.868171
296301; 43.730117;37.273082
296401; 44.001124;40.776294
296501; 44.108209;35.077238
296601; 44.161643;29.106659
296701; 44.082137;48.464338
296801; 43.945846;40.883012
296901; 43.802213;58.603158
297001; 43.840686;59.042014
297101; 44.093258;47.953778
297201; 44.039379;39.625590
297301; 44.050205;38.748537
297401; 43.714721;37.385942
297501; 43.682955;49.049388
297601; 43.867188;52.495521
297701; 43.921605;26.649914
297801; 43.741155;38.894807
297901; 43.465443;37.336026
298001; 43.438245;40.755992
298101; 43.456038;31.402359
298201; 43.517486;40.012860
298301; 43.458767;41.506393
298401; 43.552763;53.012234
298501; 43.765022;49.654505
298601; 43.871108;39.821022
298701; 44.179951;47.487283
298801; 44.282252;46.269382
298901; 44.281226;31.489147
299001; 44.185101;72.826047
299101; 43.973956;47.413368
299201; 43.896205;37.632716
299301; 43.912483;34.992293
299401; 43.696657;45.091180
299501; 43.376257;65.528491
299601; 43.345372;42.565029
299701; 43.220283;24.527079
299801; 43.186155;33.829682
299901; 43.027761;38.697940
300001; 42.846051;33.750767
300101; 43.008706;45.225813
300201; 43.216167;63.041033
300301; 43.163229;52.132615
300401; 43.226406;45.900882
300501; 43.169402;33.524887
300601; 43.379277;42.201552
300701; 43.456174;38.157934
300801; 43.454545;41.380662
300901; 43.207849;30.425109
301001; 43.021526;43.737722
301101; 43.154153;41.639099
301201; 43.167375;66.056760
301301; 43.057518;44.968298
301401; 43.044090;46.918612
301501; 43.105936;52.365235
301601; 43.339416;55.153599
301701; 43.470089;41.368153
301801; 43.488030;49.259778
301901; 43.920258;76.931601
302001; 43.868812;59.913209
302101; 44.001787;27.000425
302201; 44.078041;46.436160
302301; 44.178385;32.657830
302401; 44.362192;55.242274
302501; 44.679217;49.634156
302601; 44.864408;45.911498
302701; 44.885023;57.045667
302801; 44.680213;35.968952
302901; 44.317613;40.751973
303001; 44.159095;35.749245
303101; 43.938342;26.532671
303201; 44.033254;39.201507
303301; 44.104685;37.608062
303401; 44.415829;47.925264
303501; 44.355485;55.532972
303601; 44.146427;35.528469
303701; 44.087562;60.953922
303801; 44.205675;37.548268
303901; 43.940243;20.590624
304001; 43.909645;45.984080
304101; 43.898306;47.634934
304201; 43.954479;60.114883
304301; 43.814692;42.346735
304401; 43.696288;49.707593
304501; 43.561815;44.938865
304601; 43.646792;38.078824
304701; 43.846643;37.192384
304801; 43.747289;38.107413
304901; 43.529026;60.132688
305001; 43.370055;53.869825
305101; 43.545457;48.864108
305201; 43.744348;30.790029
305301; 43.800454;38.621556
305401; 43.776508;52.033056
305501; 43.821573;32.770581
305601; 44.206310;80.546181
305701; 44.360582;58.513245
305801; 44.138187;52.344146
305901; 44.097041;46.654675
306001; 44.080706;86.920829
306101; 44.237863;43.456398
306201; 44.135080;42.522911
306301; 44.350068;50.824817
306401; 44.490241;43.958049
306501; 44.183031;44.730836
306601; 44.021694;44.619956
306701; 44.157782;41.470355
306801; 44.101838;32.638899
306901; 43.817901;48.281429
307001; 43.682825;42.057984
307101; 43.629448;41.102175
307201; 43.611075;53.277624
307301; 43.441159;38.827033
307401; 43.358604;45.796214
307501; 43.219816;43.349558
307601; 42.938177;42.938959
307701; 43.187682;39.531249
307801; 43.177830;54.389417
307901; 43.578482;57.195147
308001; 43.659476;50.551582
308101; 43.545380;37.392369
308201; 43.643534;37.412485
308301; 44.092055;58.086988
308401; 44.525512;37.633836
308501; 44.724306;43.728598
308601; 44.729551;49.274898
308701; 44.797729;49.834816
308801; 45.052290;35.034389
308901; 45.050295;46.567436
309001; 44.836219;35.787149
309101; 44.534591;23.347380
309201; 44.892289;35.517422
309301; 44.742662;40.510261
309401; 44.390106;47.982285
309501; 44.342698;44.000891
309601; 43.941989;32.249812
309701; 43.793227;39.046159
309801; 43.614242;38.555716
309901; 43.592412;49.080795
310001; 43.465824;42.216842
310101; 43.351569;40.174969
310201; 43.154411;38.269632
310301; 42.961426;43.081486
310401; 42.740089;44.671997
310501; 42.730642;36.854628
310601; 42.746520;49.991641
310701; 42.726667;39.953069
310801; 42.696442;44.966534
310901; 42.831309;38.598436
311001; 43.112735;49.809864
311101; 43.096946;39.021630
311201; 43.131932;52.734566
311301; 43.154462;62.018333
311401; 43.002093;46.485066
311501; 42.837917;42.291172
311601; 42.773401;34.920486
311701; 42.811743;48.790641
311801; 42.917257;39.444517
311901; 42.910745;37.402466
312001; 42.995774;45.002600
312101; 42.952022;68.102301
312201; 43.176559;46.644417
312301; 43.154525;45.253040
312401; 43.056336;31.153630
312501; 42.988844;52.397011
312601; 42.844404;47.528677
312701; 42.949706;40.615616
312801; 42.949059;39.943911
312901; 43.011155;47.423754
313001; 42.918683;47.809759
313101; 42.859554;48.508578
313201; 42.735174;26.774327
313301; 42.535210;41.277984
313401; 42.385263;46.341496
313501; 42.180908;30.504177
313601; 42.033506;37.823200
313701; 42.229807;41.475593
313801; 42.091928;51.837037
313901; 41.911543;35.370091
314001; 41.669308;53.405862
314101; 41.520117;37.947047
314201; 41.365384;39.336509
314301; 41.372285;37.526059
314401; 41.301740;35.179859
314501; 41.232670;40.190315
314601; 41.332425;35.940271
314701; 41.412652;71.254643
314801; 41.681168;48.260623
314901; 41.637222;37.525142
315001; 41.527617;34.747075
315101; 41.526977;41.170709
315201; 41.555117;34.441417
315301; 41.737028;48.648176
315401; 41.875425;26.741556
315501; 41.908182;35.938583
315601; 42.148006;37.296683
315701; 42.549592;37.560957
315801; 42.904199;36.155738
315901; 43.304164;46.173810
316001; 43.357746;47.878575
316101; 43.378592;29.041107
316201; 43.709187;42.830389
316301; 44.058636;55.923136
316401; 44.226473;46.994792
316501; 44.214817;39.585548
316601; 44.077763;72.969929
316701; 43.900855;39.297512
316801; 44.014518;45.937777
316901; 43.830978;42.835556
317001; 43.806953;50.039540
317101; 43.846377;52.422068
317201; 43.921109;44.668134
317301; 44.228035;46.003618
317401; 44.532432;46.087648
317501; 44.451250;51.665294
317601; 44.381946;38.382774
317701; 44.278851;40.632127
317801; 44.070573;41.303060
317901; 44.156234;52.067598
318001; 44.307272;44.230790
318101; 44.302316;58.464461
318201; 44.251077;46.179327
318301; 44.245757;45.560035
318401; 44.128094;45.149695
318501; 43.928347;41.524848
318601; 43.761166;46.133709
318701; 43.822910;28.283554
318801; 43.838544;61.107960
318901; 43.589644;47.782554
319001; 43.612909;42.647072
319101; 43.583080;39.933613
319201; 43.516921;35.809092
319301; 43.520267;45.857070
319401; 43.952836;27.041647
319501; 44.073373;39.930999
319601; 43.888005;50.127217
319701; 43.871459;43.375501
319801; 43.898194;32.577868
319901; 44.040635;45.375645
320001; 44.063771;27.955527
320101; 43.991392;33.713887
320201; 44.101139;34.749434
320301; 44.079591;39.364086
320401; 44.194464;41.178124
320501; 44.122381;52.175429
320601; 44.211457;35.485523
320701; 44.110120;46.167417
320801; 44.066103;49.033652
320901; 44.259515;55.512510
321001; 44.541172;24.944521
321101; 44.921222;48.157942
321201; 44.990631;54.091964
321301; 45.197067;43.382637
321401; 45.136706;42.474666
321501; 45.280300;44.785589
321601; 45.238234;55.687478
321701; 45.112397;43.101765
321801; 45.138120;43.592520
321901; 45.279385;39.011766
322001; 45.294799;42.341217
322101; 45.962468;34.931902
322201; 46.315079;49.458617
322301; 46.562398;51.752549
322401; 46.546446;45.179628
322501; 46.829231;62.101415
322601; 46.778590;44.089448
322701; 46.647636;40.048340
322801; 46.479327;34.732067
322901; 46.182522;29.795136
323001; 45.689626;26.308749
323101; 45.305532;49.174461
323201; 45.042788;41.626401
323301; 44.805988;39.081326
323401; 44.595683;53.695858
323501; 44.266285;26.152395
323601; 43.959066;27.255764
323701; 43.833301;43.310623
323801; 43.967793;40.825806
323901; 43.869006;45.664128
324001; 43.941476;49.393234
324101; 43.922991;41.771350
324201; 43.446174;37.780556
324301; 43.205884;48.099013
324401; 43.124677;41.194855
324501; 43.211799;40.455365
324601; 43.488161;58.764121
324701; 43.383664;48.223718
324801; 43.219698;68.210979
324901; 43.549970;30.566993
325001; 43.624667;52.067727
325101; 43.762292;48.325008
325201; 43.548821;45.163364
325301; 43.681266;36.324850
325401; 43.581424;41.611656
325501; 43.746753;40.188572
325601; 43.740402;37.754162
325701; 43.735825;46.853093
325801; 43.983712;43.143828
325901; 43.988521;39.856070
326001; 43.949737;48.970726
326101; 44.075623;28.013647
326201; 43.993668;41.598668
326301; 43.866092;45.158415
326401; 44.134785;41.572195
326501; 44.401463;32.053585
326601; 44.563447;44.560758
326701; 44.542262;36.419251
326801; 44.476260;29.784194
326901; 44.345496;44.568184
327001; 44.495456;52.956981
327101; 44.686974;67.997858
327201; 44.518039;51.987735
327301; 44.624064;64.329345
327401; 44.660939;40.370778
327501; 44.975143;48.721798
327601; 45.016218;24.404872
327701; 44.831026;48.889241
327801; 44.722108;51.884784
327901; 44.699509;50.748298
328001; 44.834720;33.779086
328101; 44.581786;36.427652
328201; 44.242655;40.895439
328301; 44.132966;43.120841
328401; 44.144175;53.775165
328501; 44.125085;40.026106
328601; 44.083212;39.119834
328701; 44.017523;43.179506
328801; 44.171926;53.405738
328901; 43.841221;49.001979
329001; 43.675668;31.150420
329101; 43.715628;37.489963
329201; 43.583728;34.539643
329301; 43.699358;51.898346
329401; 43.569324;33.705811
329501; 43.673532;42.397107
329601; 43.655974;49.145479
329701; 43.644353;50.718790
329801; 43.944865;37.522752
329901; 44.293828;52.136142
330001; 44.350159;41.268373
330101; 44.343245;60.454560
330201; 44.261989;43.774836
330301; 44.175118;36.980773
330401; 44.357907;31.180560
330501; 44.450855;51.236155
330601; 44.379447;49.058667
330701; 44.300600;29.941559
330801; 44.216150;47.701958
330901; 44.074231;43.178730
331001; 43.901102;56.682029
331101; 44.064776;27.674986
331201; 44.019548;34.780885
331301; 43.931567;36.045521
331401; 43.762012;35.568113
331501; 43.772006;42.524753
331601; 43.845501;42.260420
331701; 43.915457;53.743550
331801; 43.874596;43.039311
331901; 43.711579;39.545323
332001; 43.755661;42.455268
332101; 43.632736;27.784114
332201; 43.355564;40.623528
332301; 43.644268;53.071631
332401; 43.675040;42.991863
332501; 43.867368;50.945873
332601; 44.263399;36.451670
332701; 44.286420;56.772321
332801; 44.102089;42.155233
332901; 44.063498;48.701392
333001; 43.809516;59.052124
333101; 43.705917;45.897273
333201; 43.500400;58.679950
333301; 43.224311;37.713535
333401; 43.300283;35.837011
333501; 43.492341;41.771165
333601; 43.438211;48.310770
333701; 43.742259;44.034053
333801; 43.660281;47.959123
333901; 43.492784;56.332175
334001; 43.456927;47.371047
334101; 43.725304;88.549348
334201; 43.782102;45.696489
334301; 43.940840;39.754029
334401; 44.180517;50.029450
334501; 44.241679;60.211556
334601; 44.182837;54.084126
334701; 44.155779;35.161070
334801; 44.146158;61.822324
334901; 43.924642;36.193662
335001; 43.834546;28.732989
335101; 43.873796;41.879803
335201; 43.726538;25.739816
335301; 43.555454;38.157873
335401; 43.462145;41.262223
335501; 43.523044;38.657782
335601; 43.667492;45.693689
335701; 43.659720;40.732948
335801; 43.558881;50.475728
335901; 43.521423;42.455125
336001; 43.501667;44.570586
336101; 43.338402;30.639987
336201; 43.406914;38.816730
336301; 43.489847;38.651121
336401; 43.515967;35.367722
336501; 43.611840;57.619604
336601; 43.564309;50.543068
336701; 43.527063;34.765680
336801; 43.404168;50.055705
336901; 43.191282;45.387152
337001; 43.245896;37.098490
337101; 43.301909;44.299823
337201; 43.364525;42.617998
337301; 43.398769;52.250262
337401; 43.413605;37.813257
337501; 43.204658;42.477148
337601; 43.033716;38.176047
337701; 42.969268;45.179287
337801; 43.053896;53.257073
337901; 43.112598;45.992707
338001; 43.049997;36.746646
338101; 43.334877;62.478634
338201; 43.417851;48.150614
338301; 43.542923;42.091233
338401; 43.678965;51.666119
338501; 43.413491;35.363168
338601; 43.483061;52.653131
338701; 43.500746;39.122561
338801; 43.559057;36.334415
338901; 43.515888;49.815485
339001; 43.438259;21.035271
339101; 43.419089;41.112157
339201; 43.407053;36.461117
339301; 43.380921;43.058966
339401; 43.437602;42.345328
339501; 43.602186;42.873419
339601; 43.547898;43.938716
339701; 43.484780;45.863737
339801; 43.534244;29.488700
339901; 43.349459;36.660569
340001; 43.081020;35.069580
340101; 42.825262;51.007909
340201; 43.109054;33.484904
340301; 43.192772;53.389643
340401; 43.261994;47.498855
340501; 43.357847;61.080428
340601; 43.648902;46.174578
340701; 43.654325;37.510729
340801; 43.730315;40.618967
340901; 43.716397;47.132294
341001; 43.843699;51.467108
341101; 44.198010;59.552692
341201; 44.265185;36.104915
341301; 44.246054;49.910290
341401; 43.830859;42.068479
341501; 43.730219;31.485781
341601; 43.971516;44.077217
341701; 44.060731;44.453336
341801; 44.126929;46.579289
341901; 43.983486;46.778180
342001; 43.884500;41.033470
342101; 43.862947;38.873232
342201; 43.741198;36.473070
342301; 43.925887;79.347870
342401; 44.585968;73.905717
342501; 44.603192;36.487656
342601; 44.189400;26.962960
342701; 43.996762;56.077405
342801; 43.703012;55.235758
342901; 43.857175;38.170752
343001; 43.579511;66.751908
343101; 43.830961;46.324675
343201; 43.708605;38.585865
343301; 43.301284;49.749458
343401; 43.474530;47.396020
343501; 43.790906;44.522334
343601; 43.974687;48.510435
343701; 44.143239;36.876537
343801; 44.151170;53.887780
343901; 44.163542;39.087736
344001; 44.214833;35.977102
344101; 44.186443;41.850858
344201; 44.298785;63.761359
344301; 44.181436;47.311545
344401; 44.214325;39.193560
344501; 44.120892;38.868378
344601; 43.879945;37.710898
344701; 43.640553;33.687020
344801; 43.357390;31.537041
344901; 43.376074;41.114205
345001; 43.242992;44.510139
345101; 43.390931;55.483356
345201; 43.558479;32.062612
345301; 43.588330;48.460962
345401; 43.653969;38.185952
345501; 43.690509;31.645760
345601; 43.661713;37.519333
345701; 43.528458;25.698106
345801; 43.422958;40.384643
345901; 43.489611;44.326292
346001; 43.534205;53.089123
346101; 43.578828;35.618270
346201; 43.502237;55.327977
346301; 43.332070;47.724050
346401; 43.130691;44.656041
346501; 43.114309;60.611498
346601; 43.434203;44.288103
346701; 43.473389;35.543746
346801; 43.500123;38.062939
346901; 43.877768;37.056013
347001; 43.724664;33.945328
347101; 43.851827;45.181443
347201; 43.758016;43.951586
347301; 43.606952;37.128715
347401; 43.497976;44.884238
347501; 43.419309;37.552556
347601; 43.408404;37.957983
347701; 43.096082;45.068841
347801; 43.036251;42.099618
347901; 43.076007;43.614844
348001; 43.141793;46.249518
348101; 43.007212;37.691060
348201; 42.928365;36.548024
348301; 42.831151;35.656194
348401; 42.799294;47.071554
348501; 43.014070;40.803129
348601; 42.979189;42.122185
348701; 42.989997;43.653637
348801; 43.134052;58.323178
348901; 43.373429;45.948893
349001; 43.433199;43.436480
349101; 43.381578;60.848685
349201; 43.555302;52.373000
349301; 43.539946;47.854476
349401; 43.476869;44.940983
349501; 43.468092;47.147909
349601; 43.140340;40.841778
349701; 42.942095;31.712279
349801; 42.499929;43.062431
349901; 42.225952;53.693061
350001; 42.262227;39.352439
350101; 42.350491;50.113051
350201; 41.965945;30.999297
350301; 41.761194;37.722877
350401; 41.622722;28.429887
350501; 41.457359;34.731238
350601; 41.512985;31.758465
350701; 41.494609;41.662242
350801; 41.758962;64.629747
350901; 41.785022;33.400377
351001; 42.000680;46.164215
351101; 42.155924;48.964074
351201; 42.132666;49.291021
351301; 42.194534;42.560373
351401; 41.951944;35.840809
351501; 41.848623;40.830706
351601; 42.021968;51.480745
351701; 42.279742;45.111320
351801; 42.467727;30.775599
351901; 42.682243;57.016671
352001; 42.780221;73.169752
352101; 42.815640;52.918154
352201; 42.675694;40.383672
352301; 42.626354;42.576638
352401; 42.318808;46.702706
352501; 42.194690;32.839300
352601; 41.870884;21.974050
352701; 41.809769;49.116687
352801; 41.874987;50.327358
352901; 41.893654;47.050863
353001; 42.325932;51.196777
353101; 42.635990;49.499234
353201; 42.565705;40.552746
353301; 42.538672;34.426186
353401; 42.423198;33.221305
353501; 42.402096;41.658011
353601; 42.592160;41.537703
353701; 42.584614;48.821200
353801; 42.580703;36.615587
353901; 42.757730;41.150030
354001; 42.665643;29.319968
354101; 42.939958;37.695029
354201; 43.058157;38.495892
354301; 43.086903;49.930585
354401; 42.869798;44.412831
354501; 42.756825;47.397256
354601; 42.695051;28.433393
354701; 42.599251;50.659677
354801; 42.734035;33.642011
354901; 42.860558;47.285196
355001; 43.020559;54.816794
355101; 43.009132;39.274323
355201; 43.261246;44.307404
355301; 43.385314;47.202246
355401; 43.527552;36.569911
355501; 43.601433;45.353317
355601; 43.673914;61.921851
355701; 43.994841;48.855088
355801; 43.967403;39.034843
355901; 43.819700;48.211002
356001; 43.495349;42.601920
356101; 43.377308;38.562852
356201; 43.058741;36.889446
356301; 42.884237;39.750471
356401; 42.669323;50.926160
356501; 42.654322;58.300305
356601; 42.467333;28.848882
356701; 42.333064;35.573385
356801; 42.205543;37.558839
356901; 42.114825;37.177865
357001; 42.259362;40.341002
357101; 42.134456;39.413076
357201; 42.131949;47.059641
357301; 42.149962;50.204925
357401; 42.156822;57.047130
357501; 42.483420;43.817476
357601; 42.435480;35.742414
357701; 42.583659;45.179662
357801; 42.647778;53.847788
357901; 42.466251;45.514805
358001; 42.363647;47.156678
358101; 42.283542;38.407751
358201; 42.036945;40.205164
358301; 41.857632;33.451216
358401; 41.697492;39.958162
358501; 41.645562;30.867691
358601; 41.770475;52.426546
358701; 41.788381;43.589035
358801; 41.878239;46.094313
358901; 42.032235;39.332151
359001; 42.026048;42.891010
359101; 41.976886;40.138429
359201; 41.977230;32.158235
359301; 41.662115;45.844115
359401; 41.570456;45.544672
359501; 41.556388;41.750371
359601; 41.731403;37.560241
359701; 41.663928;34.599311
359801; 41.667411;48.764113
359901; 42.060016;49.138260
360001; 42.071181;38.785486
360101; 41.947587;31.366124
360201; 41.943967;36.269318
360301; 41.953738;45.452116
360401; 41.937969;34.545636
360501; 42.874983;37.179635
360601; 43.277673;32.287136
360701; 43.495363;58.416914
360801; 43.503069;42.603533
360901; 43.798955;49.022736
361001; 43.964146;39.517901
361101; 44.188385;43.116951
361201; 44.561959;99.573722
361301; 44.788634;52.927778
361401; 44.950462;42.424374
361501; 44.921812;45.723801
361601; 45.005032;43.274124
361701; 45.245765;50.113337
361801; 45.402603;38.327534
361901; 45.401446;34.292875
362001; 45.505509;37.589978
362101; 45.507806;48.824976
362201; 45.627999;31.482725
362301; 45.507942;29.379610
362401; 45.425748;47.075220
362501; 45.335960;40.066177
362601; 45.410603;58.693603
362701; 45.522588;43.386691
362801; 45.601532;45.402338
362901; 46.182994;36.337948
363001; 46.690508;38.557125
363101; 46.971880;39.047207
363201; 46.656949;45.520279
363301; 46.532048;46.509743
363401; 46.256588;41.859358
363501; 46.107441;35.431753
363601; 45.990713;42.754694
363701; 45.783218;33.946676
363801; 45.620830;36.033607
363901; 45.401802;42.210951
364001; 45.183684;55.508881
364101; 44.876910;22.412167
364201; 44.848602;49.187057
364301; 44.668879;32.779151
364401; 44.691691;54.734680
364501; 44.720839;64.560258
364601; 44.708390;52.039699
364701; 44.590314;57.876049
364801; 44.776073;44.406367
364901; 44.767161;42.347663
365001; 44.706045;32.826121
365101; 44.546176;29.617533
365201; 44.308857;44.678600
365301; 44.114303;37.825218
365401; 44.140049;24.821023
365501; 44.125897;42.965092
365601; 44.408302;40.078155
365701; 44.365374;40.883115
365801; 44.437151;37.947653
365901; 44.229690;44.743146
366001; 44.107429;56.886016
366101; 44.166501;46.132772
366201; 44.033421;41.119682
366301; 43.795682;54.466901
366401; 43.456366;55.964987
366501; 43.470919;29.886941
366601; 43.945111;37.519188
366701; 44.004529;44.499934
366801; 44.262667;64.631516
366901; 44.445686;39.549024
367001; 44.446644;42.427541
367101; 44.666870;46.266557
367201; 44.540953;32.134437
367301; 44.416507;63.324152
367401; 44.737273;41.990773
367501; 44.971362;40.999758
367601; 45.084120;31.208762
367701; 45.149960;51.713291
367801; 44.957602;45.835957
367901; 44.853928;38.785159
368001; 44.600712;35.300474
368101; 44.436420;47.729669
368201; 44.146417;56.663317
368301; 44.472682;36.018785
368401; 44.217221;32.422919
368501; 43.940667;51.347273
368601; 43.902592;61.859089
368701; 44.047490;37.558341
368801; 44.032042;62.395770
368901; 44.147359;62.482124
369001; 44.501585;38.788661
369101; 44.764809;35.014953
369201; 44.866387;39.554678
369301; 44.881309;41.696424
369401; 44.961660;52.796788
369501; 44.968356;50.340409
369601; 44.820151;33.800083
369701; 44.617985;37.117586
369801; 44.537779;37.688313
369901; 44.477757;62.394782
370001; 44.333344;37.818999
370101; 44.109715;57.097428
370201; 43.954142;39.171603
370301; 43.857138;42.801086
370401; 43.728062;36.297891
370501; 43.800692;42.400050
370601; 43.708841;35.831299
370701; 43.650003;33.581381
370801; 44.091870;42.722057
370901; 44.466957;52.047861
371001; 44.451696;44.066791
371101; 44.701101;43.929887
371201; 44.782119;33.195860
371301; 44.755113;38.609182
371401; 44.862688;61.647909
371501; 44.941021;50.820231
371601; 44.988293;34.723878
371701; 45.179089;39.365274
371801; 45.176296;39.153339
371901; 45.275599;46.898970
372001; 45.185748;35.247904
372101; 45.129132;50.646551
372201; 44.940545;43.812784
372301; 44.815514;37.550290
372401; 44.910715;63.542606
372501; 44.906636;44.238651
372601; 44.868198;55.010490
372701; 44.867749;35.213285
372801; 45.038772;54.305545
372901; 45.175134;37.116535
373001; 45.158265;37.467184
373101; 45.273539;30.313867
373201; 45.222572;39.449771
373301; 45.372920;36.916461
373401; 44.973013;41.032536
373501; 44.958568;35.712200
373601; 44.711511;46.613974
373701; 44.743670;55.711924
373801; 44.524495;40.535985
373901; 44.745470;43.888347
374001; 44.866166;28.812543
374101; 44.710009;48.803074
374201; 44.538715;37.263865
374301; 44.579654;51.488044
374401; 44.416292;30.920179
374501; 44.211752;37.440909
374601; 44.141012;45.699923
374701; 44.259972;39.469488
374801; 44.397457;62.567605
374901; 44.123947;35.733774
375001; 44.199776;45.283944
375101; 44.215649;44.025427
375201; 44.392284;55.544329
375301; 44.205588;45.735463
375401; 44.162145;37.499828
375501; 44.088498;40.492658
375601; 43.945727;33.326659
375701; 43.565511;48.180281
375801; 43.441259;32.031954
375901; 43.286318;29.680207
376001; 43.456497;26.756670
376101; 43.685563;47.148885
376201; 43.697409;44.868443
376301; 43.724736;35.211146
376401; 43.729295;40.676139
376501; 43.573408;39.299193
376601; 43.395049;53.043185
376701; 43.349332;55.901670
376801; 43.258808;34.806178
376901; 43.355875;54.747375
377001; 43.152716;58.045292
377101; 43.443055;42.350617
377201; 43.517348;45.713579
377301; 43.546111;42.762099
377401; 43.586471;41.490415
377501; 43.678182;39.733760
377601; 43.700062;51.888478
377701; 43.729536;45.022495
377801; 43.912645;37.439068
377901; 44.145808;46.765403
378001; 44.101991;54.783722
378101; 43.857895;47.509217
378201; 44.085184;50.317956
378301; 44.208850;47.122374
378401; 44.157754;39.418127
378501; 43.949269;39.702495
378601; 43.933346;59.299026
378701; 44.206581;48.600530
378801; 44.247040;37.291678
378901; 44.352182;47.805333
379001; 44.511057;37.753364
379101; 44.546989;34.959243
379201; 44.671253;35.703459
379301; 44.726476;53.868172
379401; 44.817023;55.400121
379501; 44.992503;46.514439
379601; 44.958674;44.750764
379701; 45.116306;46.927077
379801; 45.271948;42.651506
379901; 45.158292;46.015533
380001; 45.019551;35.727344
380101; 44.994788;51.658138
380201; 44.933131;40.339100
380301; 44.728484;48.757336
380401; 44.879877;38.158534
380501; 44.716038;28.436337
380601; 44.840300;45.937518
380701; 44.912464;42.286969
380801; 44.893252;47.877506
380901; 44.871267;70.473763
381001; 44.816167;39.231479
381101; 44.734906;48.581731
381201; 44.665911;44.647331
381301; 44.697921;29.341656
381401; 44.529289;51.775915
381501; 44.415782;51.031741
381601; 44.347729;56.426209
381701; 44.181496;45.401590
381801; 44.189007;45.866123
381901; 44.187746;52.862427
382001; 44.060268;40.151334
382101; 43.795972;31.036551
382201; 43.782150;45.591693
382301; 43.892725;51.697147
382401; 44.009477;68.631773
382501; 43.962976;46.610528
382601; 43.993108;53.497690
382701; 43.883679;56.351588
382801; 43.880590;39.973089
382901; 43.657285;32.106866
